DATE,NAME,INJECTION_VOLUME,SECTOR,ZONE,SUBZONE,WELL_TYPE
20/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
21/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
22/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
23/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
24/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
25/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
26/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
27/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
28/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
29/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
30/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
31/08/2021,I1,1442.01442,1,WARA,WARA1,Injector
01/09/2021,I1,1442.01442,1,WARA,WARA1,Injector
02/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
03/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
04/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
05/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
06/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
07/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
08/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
09/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
10/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
11/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
12/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
13/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
14/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
15/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
16/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
17/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
18/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
19/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
20/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
21/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
22/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
23/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
24/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
25/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
26/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
27/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
28/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
29/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
30/09/2021,I1,1363.01363,1,WARA,WARA1,Injector
01/10/2021,I1,1363.01363,1,WARA,WARA1,Injector
02/10/2021,I1,1363.01363,1,WARA,WARA1,Injector
03/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
04/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
05/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
06/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
07/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
08/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
09/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
10/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
11/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
12/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
13/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
14/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
15/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
16/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
17/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
18/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
19/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
20/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
21/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
22/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
23/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
24/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
25/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
26/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
27/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
28/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
29/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
30/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
31/10/2021,I1,1066.01066,1,WARA,WARA1,Injector
01/11/2021,I1,1066.01066,1,WARA,WARA1,Injector
02/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
03/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
04/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
05/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
06/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
07/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
08/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
09/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
10/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
11/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
12/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
13/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
14/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
15/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
16/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
17/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
18/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
19/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
20/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
21/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
22/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
23/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
24/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
25/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
26/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
27/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
28/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
29/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
30/11/2021,I1,1365.01365,1,WARA,WARA1,Injector
01/12/2021,I1,1365.01365,1,WARA,WARA1,Injector
02/12/2021,I1,1365.01365,1,WARA,WARA1,Injector
03/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
04/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
05/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
06/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
07/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
08/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
09/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
10/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
11/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
12/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
13/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
14/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
15/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
16/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
17/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
18/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
19/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
20/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
21/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
22/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
23/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
24/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
25/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
26/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
27/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
28/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
29/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
30/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
31/12/2021,I1,1359.01359,1,WARA,WARA1,Injector
01/01/2022,I1,1359.01359,1,WARA,WARA1,Injector
02/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
03/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
04/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
05/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
06/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
07/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
08/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
09/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
10/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
11/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
12/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
13/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
14/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
15/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
16/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
17/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
18/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
19/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
20/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
21/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
22/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
23/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
24/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
25/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
26/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
27/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
28/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
29/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
30/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
31/01/2022,I1,1288.01288,1,WARA,WARA1,Injector
01/02/2022,I1,610.0061,1,WARA,WARA1,Injector
02/02/2022,I1,610.0061,1,WARA,WARA1,Injector
03/02/2022,I1,610.0061,1,WARA,WARA1,Injector
04/02/2022,I1,610.0061,1,WARA,WARA1,Injector
05/02/2022,I1,610.0061,1,WARA,WARA1,Injector
06/02/2022,I1,610.0061,1,WARA,WARA1,Injector
07/02/2022,I1,610.0061,1,WARA,WARA1,Injector
08/02/2022,I1,610.0061,1,WARA,WARA1,Injector
09/02/2022,I1,610.0061,1,WARA,WARA1,Injector
10/02/2022,I1,610.0061,1,WARA,WARA1,Injector
11/02/2022,I1,610.0061,1,WARA,WARA1,Injector
12/02/2022,I1,610.0061,1,WARA,WARA1,Injector
13/02/2022,I1,610.0061,1,WARA,WARA1,Injector
14/02/2022,I1,610.0061,1,WARA,WARA1,Injector
15/02/2022,I1,610.0061,1,WARA,WARA1,Injector
16/02/2022,I1,610.0061,1,WARA,WARA1,Injector
17/02/2022,I1,610.0061,1,WARA,WARA1,Injector
18/02/2022,I1,610.0061,1,WARA,WARA1,Injector
19/02/2022,I1,610.0061,1,WARA,WARA1,Injector
20/02/2022,I1,610.0061,1,WARA,WARA1,Injector
21/02/2022,I1,610.0061,1,WARA,WARA1,Injector
22/02/2022,I1,610.0061,1,WARA,WARA1,Injector
23/02/2022,I1,610.0061,1,WARA,WARA1,Injector
24/02/2022,I1,610.0061,1,WARA,WARA1,Injector
25/02/2022,I1,610.0061,1,WARA,WARA1,Injector
26/02/2022,I1,610.0061,1,WARA,WARA1,Injector
27/02/2022,I1,610.0061,1,WARA,WARA1,Injector
28/02/2022,I1,610.0061,1,WARA,WARA1,Injector
01/03/2022,I1,610.0061,1,WARA,WARA1,Injector
02/03/2022,I1,610.0061,1,WARA,WARA1,Injector
03/03/2022,I1,610.0061,1,WARA,WARA1,Injector
04/03/2022,I1,533.00533,1,WARA,WARA1,Injector
05/03/2022,I1,533.00533,1,WARA,WARA1,Injector
06/03/2022,I1,533.00533,1,WARA,WARA1,Injector
07/03/2022,I1,533.00533,1,WARA,WARA1,Injector
08/03/2022,I1,533.00533,1,WARA,WARA1,Injector
09/03/2022,I1,533.00533,1,WARA,WARA1,Injector
10/03/2022,I1,533.00533,1,WARA,WARA1,Injector
11/03/2022,I1,533.00533,1,WARA,WARA1,Injector
12/03/2022,I1,533.00533,1,WARA,WARA1,Injector
13/03/2022,I1,533.00533,1,WARA,WARA1,Injector
14/03/2022,I1,533.00533,1,WARA,WARA1,Injector
15/03/2022,I1,533.00533,1,WARA,WARA1,Injector
16/03/2022,I1,533.00533,1,WARA,WARA1,Injector
17/03/2022,I1,533.00533,1,WARA,WARA1,Injector
18/03/2022,I1,533.00533,1,WARA,WARA1,Injector
19/03/2022,I1,533.00533,1,WARA,WARA1,Injector
20/03/2022,I1,533.00533,1,WARA,WARA1,Injector
21/03/2022,I1,533.00533,1,WARA,WARA1,Injector
22/03/2022,I1,533.00533,1,WARA,WARA1,Injector
23/03/2022,I1,533.00533,1,WARA,WARA1,Injector
24/03/2022,I1,533.00533,1,WARA,WARA1,Injector
25/03/2022,I1,533.00533,1,WARA,WARA1,Injector
26/03/2022,I1,533.00533,1,WARA,WARA1,Injector
27/03/2022,I1,533.00533,1,WARA,WARA1,Injector
28/03/2022,I1,533.00533,1,WARA,WARA1,Injector
29/03/2022,I1,533.00533,1,WARA,WARA1,Injector
30/03/2022,I1,533.00533,1,WARA,WARA1,Injector
31/03/2022,I1,533.00533,1,WARA,WARA1,Injector
01/04/2022,I1,533.00533,1,WARA,WARA1,Injector
02/04/2022,I1,533.00533,1,WARA,WARA1,Injector
03/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
04/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
05/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
06/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
07/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
08/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
09/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
10/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
11/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
12/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
13/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
14/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
15/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
16/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
17/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
18/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
19/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
20/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
21/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
22/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
23/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
24/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
25/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
26/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
27/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
28/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
29/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
30/04/2022,I1,1573.01573,1,WARA,WARA1,Injector
01/05/2022,I1,1573.01573,1,WARA,WARA1,Injector
02/05/2022,I1,1573.01573,1,WARA,WARA1,Injector
03/05/2022,I1,1573.01573,1,WARA,WARA1,Injector
04/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
05/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
06/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
07/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
08/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
09/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
10/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
11/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
12/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
13/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
14/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
15/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
16/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
17/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
18/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
19/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
20/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
21/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
22/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
23/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
24/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
25/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
26/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
27/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
28/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
29/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
30/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
31/05/2022,I1,1769.01769,1,WARA,WARA1,Injector
01/06/2022,I1,1769.01769,1,WARA,WARA1,Injector
02/06/2022,I1,1769.01769,1,WARA,WARA1,Injector
03/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
04/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
05/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
06/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
07/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
08/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
09/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
10/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
11/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
12/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
13/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
14/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
15/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
16/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
17/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
18/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
19/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
20/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
21/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
22/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
23/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
24/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
25/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
26/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
27/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
28/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
29/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
30/06/2022,I1,1781.01781,1,WARA,WARA1,Injector
01/07/2022,I1,1781.01781,1,WARA,WARA1,Injector
02/07/2022,I1,1781.01781,1,WARA,WARA1,Injector
03/07/2022,I1,1781.01781,1,WARA,WARA1,Injector
04/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
05/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
06/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
07/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
08/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
09/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
10/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
11/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
12/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
13/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
14/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
15/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
16/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
17/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
18/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
19/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
20/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
21/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
22/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
23/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
24/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
25/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
26/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
27/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
28/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
29/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
30/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
31/07/2022,I1,1747.01747,1,WARA,WARA1,Injector
01/08/2022,I1,1747.01747,1,WARA,WARA1,Injector
02/08/2022,I1,1747.01747,1,WARA,WARA1,Injector
03/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
04/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
05/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
06/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
07/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
08/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
09/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
10/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
11/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
12/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
13/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
14/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
15/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
16/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
17/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
18/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
19/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
20/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
21/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
22/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
23/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
24/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
25/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
26/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
27/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
28/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
29/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
30/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
31/08/2022,I1,1977.01977,1,WARA,WARA1,Injector
01/09/2022,I1,1977.01977,1,WARA,WARA1,Injector
02/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
03/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
04/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
05/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
06/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
07/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
08/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
09/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
10/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
11/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
12/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
13/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
14/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
15/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
16/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
17/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
18/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
19/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
20/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
21/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
22/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
23/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
24/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
25/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
26/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
27/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
28/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
29/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
30/09/2022,I1,1905.01905,1,WARA,WARA1,Injector
01/10/2022,I1,1905.01905,1,WARA,WARA1,Injector
02/10/2022,I1,1905.01905,1,WARA,WARA1,Injector
03/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
04/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
05/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
06/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
07/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
08/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
09/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
10/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
11/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
12/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
13/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
14/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
15/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
16/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
17/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
18/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
19/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
20/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
21/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
22/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
23/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
24/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
25/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
26/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
27/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
28/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
29/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
30/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
31/10/2022,I1,1538.01538,1,WARA,WARA1,Injector
01/11/2022,I1,1538.01538,1,WARA,WARA1,Injector
02/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
03/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
04/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
05/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
06/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
07/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
08/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
09/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
10/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
11/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
12/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
13/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
14/11/2022,I1,1678.01678,1,WARA,WARA1,Injector
